Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,12:23:14,20:23:14,-08:00,+37.5136664,-122.4951547,32,3D,505412.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-3,0.0,0,10.13,1.02,-0.016,0.982,+0.845,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-340,,,,040007FF N8 N8,6,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,220,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:15,20:23:15,-08:00,+37.5136664,-122.4951547,32,3D,505413.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,2,0.0,0,10.18,0.93,-0.018,0.980,+0.880,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-339,,,,040007FF N12 N12,6,,,1200,ALT,151,21,20,33.6,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,220,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:16,20:23:16,-08:00,+37.5136664,-122.4951547,32,3D,505414.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,1,0.0,0,10.18,0.87,-0.019,0.979,+0.927,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-338,,,,040007FF N16 N16,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,220,215,260,225,0,0,OIL PRESS,,101
2022-02-25,12:23:17,20:23:17,-08:00,+37.5136664,-122.4951547,32,3D,505415.2,0.0,,0,0,-0.00,198.7,1.7,9,-285,73,2,0.0,0,10.23,0.83,-0.015,0.983,+0.907,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-337,,,,040007FF N20 N20,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,225,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:18,20:23:18,-08:00,+37.5136664,-122.4951547,32,3D,505416.2,0.0,,0,0,-0.00,198.7,1.7,9,-285,73,2,0.0,0,10.24,0.82,-0.018,0.982,+0.843,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-336,,,,040007FF N22 N22,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:19,20:23:19,-08:00,+37.5136664,-122.4951547,32,3D,505417.2,0.0,,0,0,-0.00,198.7,1.7,9,-285,73,-2,-0.0,0,10.22,0.83,-0.016,0.979,+0.727,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-336,,,,040007FF N26 N26,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:20,20:23:20,-08:00,+37.5136664,-122.4951547,32,3D,505418.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,1,-0.0,0,10.19,0.87,-0.016,0.979,+0.615,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.1,-335,,,,040007FF N30 N30,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:21,20:23:21,-08:00,+37.5136664,-122.4951547,32,3D,505419.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,1,0.0,0,10.13,0.92,-0.018,0.979,+0.583,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-333,,,,040007FF N32 N32,7,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,218,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:22,20:23:22,-08:00,+37.5136664,-122.4951547,32,3D,505420.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-0,0.0,0,10.11,0.89,-0.018,0.980,+0.571,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-332,,,,040007FF N32 N32,7,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,217,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:23,20:23:23,-08:00,+37.5136664,-122.4951547,32,3D,505421.2,0.0,,0,0,-0.00,198.7,1.7,9,-285,73,2,0.0,0,10.15,0.91,-0.015,0.979,+0.480,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-331,,,,040007FF N32 N32,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,217,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:24,20:23:24,-08:00,+37.5136664,-122.4951547,32,3D,505422.2,0.0,,0,0,-0.00,198.6,1.7,9,-284,73,4,0.0,0,10.15,0.94,-0.019,0.982,+0.540,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-330,,,,040007FF N32 N32,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,217,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:25,20:23:25,-08:00,+37.5136664,-122.4951547,32,3D,505423.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-4,0.0,0,10.13,1.00,-0.016,0.980,+0.666,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-329,,,,040007FF N32 N32,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,213,217,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:26,20:23:26,-08:00,+37.5136664,-122.4951547,32,3D,505424.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,1,0.0,-0,10.10,1.01,-0.018,0.984,+0.776,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-328,,,,040007FF N32 N32,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,235,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:27,20:23:27,-08:00,+37.5136664,-122.4951547,32,3D,505425.2,0.0,,0,0,-0.00,198.5,1.7,9,-285,73,-3,0.0,-0,10.10,0.97,-0.014,0.978,+0.856,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-326,,,,040007FF N34 N34,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,225,0,0,OIL PRESS,,101
2022-02-25,12:23:28,20:23:28,-08:00,+37.5136664,-122.4951547,32,3D,505426.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-0,0.0,-0,10.16,0.91,-0.015,0.977,+0.925,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-326,,,,040007FF N37 N37,7,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,220,0,0,OIL PRESS,,101
2022-02-25,12:23:29,20:23:29,-08:00,+37.5136664,-122.4951547,32,3D,505427.2,0.0,,0,0,-0.00,198.7,1.7,9,-285,73,-1,0.0,0,10.19,0.85,-0.014,0.982,+0.993,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-325,,,,040007FF N40 N40,11,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,220,0,0,OIL PRESS,,101
2022-02-25,12:23:30,20:23:30,-08:00,+37.5136664,-122.4951547,32,3D,505428.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,0,0.0,0,10.16,0.87,-0.017,0.982,+1.051,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-324,,,,040007FF N44 N44,6,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,220,0,0,OIL PRESS,,101
2022-02-25,12:23:31,20:23:31,-08:00,+37.5136664,-122.4951547,32,3D,505429.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,2,0.0,0,10.19,0.91,-0.017,0.979,+1.092,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-323,,,,040007FF N48 N48,5,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,220,0,0,OIL PRESS,,101
2022-02-25,12:23:32,20:23:32,-08:00,+37.5136664,-122.4951547,32,3D,505430.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,1,0.0,0,10.19,0.88,-0.016,0.980,+1.094,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-323,,,,040007FF N51 N51,7,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.5,0,6,0.0,-40,39,,0.01,0.01,212,217,234,224,220,215,255,220,0,0,OIL PRESS,,101
2022-02-25,12:23:33,20:23:33,-08:00,+37.5136664,-122.4951547,32,3D,505431.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,-3,0.0,0,10.16,0.74,-0.007,0.987,+1.069,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-323,,,,040007FF N54 N54,44,,,1200,ALT,151,21,20,33.5,0,0,30.2,12.2,0,6,0.0,-40,39,,0.01,0.01,212,217,234,225,215,210,250,220,0,0,OIL PRESS,,101
2022-02-25,12:23:34,20:23:34,-08:00,+37.5136664,-122.4951547,32,3D,505432.2,0.0,,0,0,-0.00,198.6,1.7,9,-285,73,3,0.0,0,10.11,0.70,0.031,0.996,+1.024,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.2,-322,,,,040007FF N57 N57,274,,,1200,ALT,151,21,20,32.7,0,0,29.9,11.9,0,6,0.0,-40,39,,0.01,0.01,212,217,234,222,245,250,305,255,0,0,OIL PRESS,,101
2022-02-25,12:23:35,20:23:35,-08:00,+37.5136664,-122.4951547,32,3D,505433.2,0.0,,0,0,-0.00,198.5,1.7,9,-286,73,-34,0.0,0,9.98,0.73,-0.020,0.986,+0.995,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-322,,,,040007FF N60 N60,49,,,1200,ALT,151,21,20,29.5,8,770,28.9,12.1,0,6,0.0,-40,39,,0.01,0.01,212,217,234,222,345,300,395,305,0,0,OIL PRESS,,101
2022-02-25,12:23:36,20:23:36,-08:00,+37.5136664,-122.4951547,32,3D,505434.2,0.0,,0,0,-0.00,198.8,1.7,9,-283,73,52,1.3,2,10.11,0.75,-0.001,0.989,+0.996,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-320,,,,040007FF N63 N63,44,,,1200,ALT,152,21,20,26.3,28,1230,26.2,12.3,0,6,1.3,-40,39,,0.01,0.01,212,217,234,223,475,425,500,440,0,4,OIL PRESS,,101
2022-02-25,12:23:37,20:23:37,-08:00,+37.5136664,-122.4951547,32,3D,505435.2,0.0,,0,0,-0.00,199.3,1.7,9,-282,74,79,3.5,3,10.25,0.82,-0.024,0.986,+0.980,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-318,,,,040007FF N67 N67,31,,,1200,ALT,152,21,20,25.4,44,1390,21.9,12.5,0,6,2.5,-40,39,,0.01,0.01,212,217,235,223,595,560,610,580,0,13,,,101
2022-02-25,12:23:38,20:23:38,-08:00,+37.5136664,-122.4951547,32,3D,505436.2,0.0,,0,0,-0.00,199.7,1.7,9,-281,76,48,4.9,5,10.18,0.97,-0.010,0.969,+0.982,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-316,,,,040007FF N70 N70,26,,,1200,ALT,153,21,20,25.8,53,1380,18.4,12.5,0,6,2.9,-40,39,,0.01,0.01,213,217,235,224,685,645,695,665,0,20,,,101
2022-02-25,12:23:39,20:23:39,-08:00,+37.5136664,-122.4951547,32,3D,505437.2,0.0,,0,0,-0.00,200.1,1.7,9,-281,76,20,4.8,5,10.06,1.16,-0.001,0.976,+1.087,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N72 N72,20,,,1200,ALT,154,21,20,26.5,58,1350,15.9,12.6,0,6,2.9,-40,39,,0.01,0.01,214,218,236,224,770,730,750,755,0,23,,,101
2022-02-25,12:23:40,20:23:40,-08:00,+37.5136664,-122.4951547,32,3D,505438.2,0.0,,0,0,-0.00,200.2,1.7,9,-282,76,23,3.7,4,9.83,1.19,-0.014,0.976,+1.098,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N76 N76,21,,,1200,ALT,155,21,20,27.1,60,1350,14.6,12.6,0,6,2.9,-40,39,,0.01,0.01,215,218,237,225,835,795,805,810,0,24,,,101
2022-02-25,12:23:41,20:23:41,-08:00,+37.5136664,-122.4951547,32,3D,505439.2,0.0,,0,0,-0.00,200.4,1.7,9,-280,77,30,5.6,6,9.94,1.18,-0.006,0.975,+1.107,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N80 N80,24,,,1200,ALT,156,21,20,27.7,61,1330,14.0,12.7,0,6,2.8,-40,39,,0.01,0.01,216,219,238,226,875,845,845,860,0,24,,,101
2022-02-25,12:23:42,20:23:42,-08:00,+37.5136664,-122.4951547,32,3D,505440.2,0.0,,0,0,-0.00,201.1,1.7,9,-281,77,-4,6.1,6,10.28,1.32,-0.008,0.959,+1.224,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N83 N83,30,,,1200,ALT,156,21,20,28.2,61,1280,13.2,12.7,0,6,2.6,-40,39,,0.01,0.01,216,220,238,226,915,895,885,905,0,23,,,101
2022-02-25,12:23:43,20:23:43,-08:00,+37.5136664,-122.4951547,32,3D,505441.2,0.0,,0,0,-0.00,201.7,1.7,9,-282,76,2,7.0,7,10.30,1.30,-0.008,0.965,+1.485,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N87 N87,26,,,1200,ALT,157,21,20,28.6,61,1220,12.8,12.7,0,6,2.4,-40,39,,0.01,0.01,217,220,239,227,945,930,915,920,0,21,,,101
2022-02-25,12:23:44,20:23:44,-08:00,+37.5136664,-122.4951547,32,3D,505442.2,0.0,,0,0,-0.00,202.6,1.7,9,-282,76,-34,6.4,6,10.34,1.20,-0.032,0.989,+1.503,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N90 N90,24,,,1200,ALT,157,21,20,29.2,60,1180,12.6,13.0,10,6,2.3,-40,39,,0.01,0.01,218,221,240,227,965,955,940,935,0,19,,,101
2022-02-25,12:23:45,20:23:45,-08:00,+37.5136664,-122.4951547,32,3D,505443.2,0.0,,0,0,-0.00,203.4,1.7,9,-283,75,-26,6.0,6,10.26,0.97,-0.009,0.980,+1.460,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N92 N92,85,,,1200,ALT,158,21,20,29.4,60,1150,12.7,13.4,25,6,2.2,-40,39,,0.01,0.01,219,221,240,228,975,970,955,940,0,19,,,101
2022-02-25,12:23:46,20:23:46,-08:00,+37.5136598,-122.4951571,32,3DDiff,505444.2,0.0,,0,0,0.00,204.2,1.7,9,-282,75,0,5.9,6,10.53,0.83,0.006,0.980,+1.401,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N95 N95,18,,,1200,ALT,158,21,20,29.6,59,1150,12.9,13.7,35,9,2.1,-40,39,,0.01,0.01,220,222,241,229,980,985,970,965,0,18,,,101
2022-02-25,12:23:47,20:23:47,-08:00,+37.5136466,-122.4951630,33,3DDiff,505445.2,0.8,,-0,-1,0.01,205.1,1.3,9,-283,75,-34,4.3,4,10.70,0.86,-0.026,0.997,+1.315,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N98 N98,27,,,1200,ALT,158,21,20,29.8,59,1150,12.9,13.8,39,13,2.1,-40,39,,0.01,0.01,220,223,241,230,990,1000,975,980,0,18,,,101
2022-02-25,12:23:48,20:23:48,-08:00,+37.5136317,-122.4951705,33,3DDiff,505446.2,1.4,,-0,-1,0.01,206.3,1.3,9,-284,74,-25,3.6,4,10.94,0.84,-0.001,0.971,+1.087,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-316,,,,040007FF N100 N100,25,,,1200,ALT,158,21,20,29.7,59,1140,13.0,13.9,40,15,2.1,-40,39,,0.01,0.01,221,223,242,230,1000,1010,980,985,0,18,,,101
2022-02-25,12:23:49,20:23:49,-08:00,+37.5136172,-122.4951784,34,3DDiff,505447.2,1.5,,-0,-1,0.05,207.0,1.3,9,-283,74,-13,3.6,4,11.26,0.88,-0.041,0.975,+0.941,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-316,,,,040007FF N100 N100,25,,,1200,ALT,158,21,20,29.9,59,1160,13.0,13.9,40,16,2.1,-40,39,,0.01,0.01,222,224,243,231,1010,1025,995,995,0,18,,,101
2022-02-25,12:23:50,20:23:50,-08:00,+37.5136019,-122.4951872,34,3DDiff,505448.2,1.6,,-1,-1,0.05,206.2,1.3,9,-283,74,4,3.0,4,11.32,0.83,-0.041,0.958,+0.949,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-315,,,,040007FF N100 N100,47,,,1200,ALT,158,21,20,29.9,59,1170,13.0,13.9,38,17,2.0,-40,39,,0.01,0.01,222,224,243,231,1020,1030,1005,1000,0,18,,,101
2022-02-25,12:23:51,20:23:51,-08:00,+37.5135697,-122.4951998,34,3DDiff,505449.2,2.1,,-1,-1,0.01,205.1,1.3,9,-283,75,24,3.9,4,11.25,0.98,-0.029,0.992,+0.925,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N100 N100,31,,,1200,ALT,158,21,20,30.1,59,1170,13.0,14.0,36,17,2.0,-40,39,,0.01,0.01,223,225,244,232,1025,1045,1015,1010,0,17,,,101
2022-02-25,12:23:52,20:23:52,-08:00,+37.5135269,-122.4952204,35,3DDiff,505450.2,2.7,,-1,-1,-0.00,203.8,1.3,9,-282,75,-1,6.2,6,11.28,0.99,0.002,0.957,+0.885,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N100 N100,23,,,1200,ALT,158,21,20,30.3,59,1180,12.9,14.0,35,17,2.0,-40,39,,0.01,0.01,224,226,244,233,1035,1050,1020,1020,0,17,,,101
2022-02-25,12:23:53,20:23:53,-08:00,+37.5134938,-122.4952412,35,3DDiff,505451.2,3.4,,-1,-2,-0.01,202.1,1.3,9,-284,74,-26,6.4,6,11.14,1.06,-0.045,0.963,+0.761,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N100 N100,43,,,1200,ALT,158,21,20,30.6,59,1180,12.8,14.0,33,17,2.0,-40,39,,0.01,0.01,225,226,245,233,1045,1055,1025,1025,0,17,,,101
2022-02-25,12:23:54,20:23:54,-08:00,+37.5134598,-122.4952664,35,3DDiff,505452.2,4.1,,-1,-2,0.00,200.2,1.7,9,-283,74,1,7.5,7,11.22,1.12,-0.025,0.970,+0.517,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-314,,,,040007FF N100 N100,47,,,1200,ALT,158,21,20,30.5,59,1180,12.8,14.0,32,17,1.9,-40,39,,0.01,0.01,226,227,246,234,1050,1065,1030,1035,0,17,,,101
2022-02-25,12:23:55,20:23:55,-08:00,+37.5134289,-122.4952884,36,3DDiff,505453.2,4.7,,-1,-2,-0.00,198.8,1.7,9,-283,75,4,7.8,7,11.47,1.14,-0.013,0.962,+0.239,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N100 N100,27,,,1200,ALT,158,21,20,30.4,59,1160,12.7,14.0,30,16,1.9,-40,39,,0.01,0.01,226,228,246,235,1050,1070,1030,1030,0,17,,,101
2022-02-25,12:23:56,20:23:56,-08:00,+37.5133985,-122.4953080,36,3DDiff,505454.2,5.2,,-1,-2,-0.01,197.4,1.7,9,-284,74,-26,7.8,7,11.57,1.14,-0.004,0.972,+0.129,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N100 N100,25,,,1200,ALT,158,21,20,30.2,59,1120,12.4,14.0,30,16,1.8,-40,39,,0.01,0.01,227,228,247,236,1050,1075,1030,1030,0,16,,,101
2022-02-25,12:23:57,20:23:57,-08:00,+37.5133626,-122.4953288,36,3DDiff,505455.2,5.5,,-1,-3,-0.01,195.8,1.7,9,-284,74,4,7.2,6,11.63,1.04,-0.026,0.941,+0.011,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N100 N100,25,,,1200,ALT,158,21,20,30.3,58,1100,12.3,14.0,29,16,1.7,-40,39,,0.01,0.01,228,229,247,236,1040,1075,1030,1035,0,15,,,101
2022-02-25,12:23:58,20:23:58,-08:00,+37.5133226,-122.4953555,36,3DDiff,505456.2,5.6,,-1,-3,-0.00,190.1,1.7,9,-284,74,-11,5.4,5,11.59,0.80,-0.042,1.001,-0.171,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-313,,,,040007FF N100 N100,33,,,1200,ALT,158,21,20,30.4,58,1090,12.2,14.1,28,16,1.7,-40,39,,0.01,0.01,228,229,248,237,1035,1075,1030,1035,0,15,,,101
2022-02-25,12:23:59,20:23:59,-08:00,+37.5132911,-122.4953718,37,3DDiff,505457.2,5.3,,-1,-3,0.00,180.1,1.7,9,-284,74,1,2.9,3,11.68,0.49,-0.038,0.991,-0.330,,344,,,,30.31,122.800,GPS1,,,,,,,,,ENR,,,,,Fail,,,,,,,,,,,,-13.2,15.3,-312,,,,020007FF N100 N100,29,,,1200,ALT,158,21,20,30.6,58,1090,12.2,14.1,28,16,1.7,-40,39,,0.01,0.01,229,230,248,238,1030,1075,1030,1035,0,14,,,101
