Date (yyyy-mm-dd),Time (hh:mm:ss),UTC Time (hh:mm:ss),UTC Offset (hh:mm),Latitude (deg),Longitude (deg),GPS Altitude (ft),GPS Fix Status,GPS Time of Week (sec),GPS Ground Speed (kt),GPS Ground Track (deg),GPS Velocity E (m/sec),GPS Velocity N (m/sec),GPS Velocity U (m/sec),Magnetic Heading (deg),GPS PDOP,GPS Sats,Pressure Altitude (ft),Baro Altitude (ft),Vertical Speed (ft/min),Indicated Airspeed (kt),True Airspeed (kt),Pitch (deg),Roll (deg),Lateral Acceleration (G),Normal Acceleration (G),AOA Cp,AOA,Selected Heading (deg),Selected Altitude (ft),Selected Vertical Speed (ft/min),Selected Airspeed (kt),Baro Setting (inch Hg),COM Frequency (MHz),Active Nav Source,Nav Annunciation,Nav Identifier,Nav Distance (nm),Nav Bearing (deg),Nav Course (deg),Nav Cross Track Distance (nm),Horizontal CDI Deflection,Horizontal CDI Full Scale (ft),Horizontal CDI Scale,Vertical CDI Deflection,Vertical CDI Full Scale (ft),VNAV CDI Deflection,VNAV Altitude (ft),Autopilot State,FD Lateral Mode,FD Vertical Mode,FD Roll Command (deg),FD Pitch Command (deg),FD Altitude (ft),AP Roll Command (deg),AP Pitch Command (deg),AP VS Command (ft/min),AP Altitude Command (ft),AP Roll Torque (%),AP Pitch Torque (%),Magnetic Variation (deg),Outside Air Temp (deg C),Density Altitude (ft),Height Above Ground (ft),Wind Speed (kt),Wind Direction (deg),AHRS Status,AHRS Dev (%),Magnetometer Status,Network Status,Transponder Code,Transponder Mode,Oil Temp (deg F),Fuel L Qty (gal),Fuel R Qty (gal),Fuel Press (PSI),Oil Press (PSI),RPM,Manifold Press (inch Hg),Volts,Alt Amps,Amps,Fuel Flow (gal/hour),Elevator Trim,Aileron Trim,FP,GP4,GP5,CHT1 (deg F),CHT2 (deg F),CHT3 (deg F),CHT4 (deg F),EGT1 (deg F),EGT2 (deg F),EGT3 (deg F),EGT4 (deg F),CARBON MONOX (discrete),Engine Power (%),CAS Alert,Terrain Alert,Engine 1 Cycle Count
Lcl Date,Lcl Time,UTC Time,UTCOfst,Latitude,Longitude,AltGPS,GPSfix,,GndSpd,TRK,GPSVelE,GPSVelN,GPSVelU,HDG,PDOP,,AltP,AltInd,VSpd,IAS,TAS,Pitch,Roll,LatAc,NormAc,,AOA,SelHDG,SelALT,SelVSpd,SelIAS,Baro,COM1,NavSrc,,NavIdent,NavDist,NavBrg,NavCRS,NavXTK,HCDI,,,VCDI,,VNAV CDI,VNAVAlt,,,,,,,,,,,,,MagVar,OAT,AltD,AGL,WndSpd,WndDr,,,,,,,E1 OilT,FQty1,FQty2,E1 FPres,E1 OilP,E1 RPM,E1 MAP,Volts1,Amps1,Amps2,E1 FFlow,PTrim,RTrim,,,,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,,E1 %Pwr,,,
2022-02-25,11:40:53,19:40:53,-08:00,+36.9386931,-121.7872304,141,3DDiff,502871.4,6.1,,1,3,0.03,11.8,1.1,13,-189,168,15,0.0,0,11.92,0.37,0.062,1.003,+0.573,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.203,-0.20,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-46,,,,020007FF N100 N100,22,,,1200,ALT,157,12,14,30.9,52,870,12.2,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,285,279,292,288,1005,990,1010,1020,0,10,,,101
2022-02-25,11:40:54,19:40:54,-08:00,+36.9387148,-121.7872132,141,3DDiff,502872.4,6.0,,2,3,0.02,24.4,1.1,13,-189,169,1,0.1,1,12.07,0.58,0.080,0.954,+0.477,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.207,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-44,,,,020007FF N100 N100,62,,,1200,ALT,157,12,14,30.7,52,880,12.2,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,285,279,292,288,1015,990,1010,1025,0,10,,,101
2022-02-25,11:40:55,19:40:55,-08:00,+36.9387314,-121.7871907,141,3DDiff,502873.4,5.8,,2,2,-0.01,34.1,1.1,13,-190,168,-12,0.0,1,11.86,1.17,0.046,0.997,+0.485,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.207,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-43,,,,020007FF N100 N100,87,,,1200,ALT,157,12,14,30.7,52,870,12.2,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,285,279,292,288,1015,995,1010,1025,0,10,,,101
2022-02-25,11:40:56,19:40:56,-08:00,+36.9387459,-121.7871665,141,3DDiff,502874.4,5.5,,2,2,-0.04,35.5,1.1,13,-190,168,-11,0.0,0,11.10,0.63,-0.015,0.984,+0.533,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.211,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-42,,,,020007FF N100 N100,123,,,1200,ALT,157,12,14,30.7,52,840,12.3,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,285,279,292,288,1020,995,965,1025,0,10,,,101
2022-02-25,11:40:57,19:40:57,-08:00,+36.9387605,-121.7871420,141,3DDiff,502875.4,5.6,,2,2,0.00,38.0,1.1,13,-189,168,0,0.1,1,10.98,0.87,0.004,1.030,+0.553,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.211,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-41,,,,040007FF N100 N100,75,,,1200,ALT,157,12,14,30.4,52,800,12.8,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,285,280,292,289,1030,995,895,1025,0,10,,,101
2022-02-25,11:40:58,19:40:58,-08:00,+36.9387732,-121.7871189,142,3DDiff,502876.4,5.4,,2,2,0.00,44.8,1.1,13,-190,168,-15,0.0,1,10.92,1.52,-0.035,0.964,+0.634,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.211,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-41,,,,020007FF N100 N100,119,,,1200,ALT,157,12,14,30.5,52,800,13.1,14.1,16,15,1.4,-3,39,0.00,0.01,0.01,285,280,292,289,1025,990,920,1010,0,11,,,101
2022-02-25,11:40:59,19:40:59,-08:00,+36.9387790,-121.7870971,142,3DDiff,502877.4,5.3,,2,1,0.01,54.7,1.1,13,-190,168,-15,0.0,1,10.81,1.15,-0.003,0.980,+0.883,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-40,,,,020007FF N100 N100,130,,,1200,ALT,157,12,14,30.4,51,820,13.3,14.1,16,15,1.5,-3,39,0.00,0.01,0.01,286,280,292,289,1035,990,945,985,0,12,,,101
2022-02-25,11:41:00,19:41:00,-08:00,+36.9387819,-121.7870726,142,3DDiff,502878.4,5.1,,2,1,0.02,66.1,1.1,13,-190,167,-2,0.0,1,11.00,1.21,-0.004,0.928,+1.076,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-40,,,,020007FF N100 N100,136,,,1200,ALT,157,12,14,30.5,51,850,13.1,14.1,16,15,1.5,-3,39,0.00,0.01,0.01,286,280,292,289,1035,990,960,990,0,13,,,101
2022-02-25,11:41:01,19:41:01,-08:00,+36.9387811,-121.7870486,143,3DDiff,502879.4,4.8,,2,0,0.00,75.7,1.1,13,-190,168,-1,0.0,1,10.78,0.65,-0.017,0.969,+1.190,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-39,,,,020007FF N100 N100,103,,,1200,ALT,157,12,14,30.6,51,860,12.8,14.1,16,15,1.4,-3,39,0.00,0.01,0.01,286,280,293,289,1035,995,965,995,0,12,,,101
2022-02-25,11:41:02,19:41:02,-08:00,+36.9387766,-121.7870254,143,3DDiff,502880.4,4.5,,2,-0,0.00,73.9,1.1,13,-191,167,-17,0.0,0,10.69,0.68,-0.045,0.978,+1.263,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-39,,,,040007FF N100 N100,111,,,1200,ALT,157,12,14,30.6,52,880,12.6,14.1,16,15,1.3,-3,39,0.00,0.01,0.01,286,281,293,289,1035,995,980,1000,0,12,,,101
2022-02-25,11:41:03,19:41:03,-08:00,+36.9387734,-121.7870080,143,3DDiff,502881.4,3.8,,2,0,-0.01,58.0,0.9,13,-190,167,-0,-0.0,0,10.63,0.61,-0.088,0.982,+1.272,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-38,,,,020007FF N100 N100,60,,,1200,ALT,157,12,14,30.6,52,880,12.3,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,286,281,293,290,1035,995,995,1010,0,11,,,101
2022-02-25,11:41:04,19:41:04,-08:00,+36.9387744,-121.7869957,144,3DDiff,502882.4,3.0,,1,0,-0.02,33.4,0.9,13,-189,168,44,0.0,0,10.94,0.49,-0.036,0.992,+1.185,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-38,,,,020007FF N100 N100,54,,,1200,ALT,157,12,14,30.7,52,880,12.2,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,286,281,293,290,1035,990,1000,1020,0,10,,,101
2022-02-25,11:41:05,19:41:05,-08:00,+36.9387769,-121.7869936,144,3DDiff,502883.4,2.0,,1,0,0.00,1.5,0.9,13,-188,169,50,0.0,1,11.09,0.51,-0.025,0.970,+1.092,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.215,-0.21,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-36,,,,020007FF N100 N100,44,,,1200,ALT,157,12,14,30.7,52,860,12.1,14.1,16,15,1.0,-3,39,0.00,0.01,0.01,287,281,293,290,1040,985,1005,1025,0,9,,,101
2022-02-25,11:41:06,19:41:06,-08:00,+36.9387850,-121.7869904,145,3DDiff,502884.4,1.3,,1,0,0.02,330.8,0.9,13,-188,170,21,1.0,2,11.42,0.30,-0.018,0.971,+1.044,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-35,,,,020007FF N100 N100,40,,,1200,ALT,157,12,14,30.7,52,860,12.3,14.1,16,15,1.0,-3,39,0.00,0.01,0.01,287,281,294,290,1045,985,1010,1015,0,9,,,101
2022-02-25,11:41:07,19:41:07,-08:00,+36.9387943,-121.7869859,145,3DDiff,502885.4,1.0,,0,0,0.01,305.7,0.9,13,-188,170,18,1.6,3,11.47,0.12,-0.008,1.001,+0.883,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-34,,,,020007FF N100 N100,23,,,1200,ALT,157,12,14,30.7,52,860,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,287,282,294,291,1040,990,1010,1015,0,9,,,101
2022-02-25,11:41:08,19:41:08,-08:00,+36.9388024,-121.7869835,145,3DDiff,502886.4,0.8,,0,0,-0.02,285.6,0.9,13,-188,170,4,2.5,4,11.37,-0.15,-0.005,0.972,+0.707,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-34,,,,020007FF N100 N100,30,,,1200,ALT,157,12,14,30.5,52,860,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,287,282,294,291,1035,990,1010,1015,0,9,,,101
2022-02-25,11:41:09,19:41:09,-08:00,+36.9388025,-121.7869835,145,3DDiff,502887.4,0.2,,0,0,-0.00,269.0,1.1,13,-189,170,-25,1.9,3,11.22,-0.28,-0.000,0.966,+0.567,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-34,,,,020007FF N100 N100,19,,,1200,ALT,157,12,14,30.5,52,860,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,287,282,294,291,1035,985,1010,1020,0,9,,,101
2022-02-25,11:41:10,19:41:10,-08:00,+36.9388025,-121.7869835,145,3DDiff,502888.4,0.0,,0,0,-0.00,253.4,1.1,13,-189,169,-22,1.2,2,11.15,-0.32,-0.002,0.970,+0.478,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-35,,,,020007FF N100 N100,20,,,1200,ALT,157,12,14,30.5,52,870,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,287,282,294,291,1040,985,1010,1020,0,9,,,101
2022-02-25,11:41:11,19:41:11,-08:00,+36.9388025,-121.7869835,145,3DDiff,502889.4,0.0,,0,0,-0.00,243.0,1.1,13,-189,169,1,0.1,1,10.97,-0.21,-0.028,0.990,+0.465,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-35,,,,020007FF N100 N100,121,,,1200,ALT,157,12,14,30.5,52,870,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,287,282,294,291,1045,985,1010,1020,0,9,,,101
2022-02-25,11:41:12,19:41:12,-08:00,+36.9388025,-121.7869835,145,3DDiff,502890.4,0.0,,0,0,-0.00,244.4,1.1,13,-189,169,-21,0.0,1,11.01,-0.16,-0.019,0.992,+0.463,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-36,,,,040007FF N100 N100,40,,,1200,ALT,157,12,14,30.5,52,840,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,282,295,291,1045,990,1010,985,0,9,,,101
2022-02-25,11:41:13,19:41:13,-08:00,+36.9388025,-121.7869835,145,3DDiff,502891.4,0.0,,0,0,-0.00,243.8,1.1,13,-189,168,-8,-0.0,1,11.04,-0.16,0.014,0.975,+0.467,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.7,-38,,,,040007FF N100 N100,18,,,1200,ALT,157,12,14,30.6,52,850,12.5,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,282,295,292,1045,990,1010,975,0,9,,,101
2022-02-25,11:41:14,19:41:14,-08:00,+36.9388025,-121.7869835,145,3DDiff,502892.4,0.0,,0,0,-0.00,243.7,1.1,13,-189,168,-10,-0.0,0,10.89,-0.12,-0.005,0.976,+0.513,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-39,,,,040007FF N100 N100,17,,,1200,ALT,157,12,14,30.7,52,870,12.5,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,295,292,1050,1000,1010,985,0,10,,,101
2022-02-25,11:41:15,19:41:15,-08:00,+36.9388025,-121.7869835,145,3DDiff,502893.4,0.0,,0,0,-0.00,243.9,1.1,13,-190,168,-9,0.0,0,10.76,-0.09,-0.011,0.975,+0.477,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-41,,,,040007FF N100 N100,18,,,1200,ALT,157,12,14,30.7,52,890,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,295,292,1045,1000,1010,990,0,10,,,101
2022-02-25,11:41:16,19:41:16,-08:00,+36.9388025,-121.7869835,145,3DDiff,502894.4,0.0,,0,0,-0.00,244.2,1.1,13,-189,168,-2,0.0,0,10.84,-0.05,0.004,0.978,+0.477,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-42,,,,040007FF N100 N100,20,,,1200,ALT,157,12,14,30.7,52,890,12.2,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,295,292,1040,1010,1010,995,0,10,,,101
2022-02-25,11:41:17,19:41:17,-08:00,+36.9388025,-121.7869835,145,3DDiff,502895.4,0.0,,0,0,-0.00,244.3,1.1,13,-189,169,9,0.0,0,10.83,0.04,-0.001,0.975,+0.510,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-43,,,,040007FF N100 N100,17,,,1200,ALT,157,12,14,30.8,52,880,12.1,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,295,292,1040,1015,1010,1000,0,9,,,101
2022-02-25,11:41:18,19:41:18,-08:00,+36.9388025,-121.7869835,145,3DDiff,502896.4,0.0,,0,0,-0.00,244.4,1.1,13,-189,169,9,-0.0,1,10.87,0.11,-0.013,0.969,+0.485,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-45,,,,040007FF N100 N100,20,,,1200,ALT,157,12,14,31.0,52,870,12.1,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,295,292,1035,1015,1010,1005,0,9,,,101
2022-02-25,11:41:19,19:41:19,-08:00,+36.9388025,-121.7869835,145,3DDiff,502897.4,0.0,,0,0,-0.00,244.4,1.1,13,-189,169,-21,0.0,1,10.79,0.12,0.026,0.979,+0.468,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.6,-48,,,,040007FF N100 N100,30,,,1200,ALT,157,12,14,31.0,52,850,12.2,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,288,283,296,292,1040,1000,1010,1030,0,9,,,101
2022-02-25,11:41:20,19:41:20,-08:00,+36.9388025,-121.7869835,145,3DDiff,502898.4,0.0,,0,0,-0.00,244.5,1.1,13,-190,168,-13,0.0,1,10.78,0.18,-0.000,0.975,+0.461,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.5,-51,,,,040007FF N100 N100,17,,,1200,ALT,157,12,14,31.1,52,850,12.4,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,289,283,296,292,1050,1000,1015,1045,0,10,,,101
2022-02-25,11:41:21,19:41:21,-08:00,+36.9388025,-121.7869835,145,3DDiff,502899.4,0.0,,0,0,-0.00,244.5,1.1,13,-189,168,1,0.0,1,10.77,0.18,-0.002,0.981,+0.552,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.5,-53,,,,040007FF N100 N100,21,,,1200,ALT,157,12,14,31.1,52,860,12.4,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,289,284,296,293,1050,1000,1015,1045,0,10,,,101
2022-02-25,11:41:22,19:41:22,-08:00,+36.9388025,-121.7869835,145,3DDiff,502900.4,0.0,,0,0,-0.00,244.6,1.1,13,-189,168,-12,0.0,1,10.81,0.12,-0.010,0.985,+0.627,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.5,-55,,,,040007FF N100 N100,19,,,1200,ALT,157,12,14,31.1,52,870,12.4,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,289,284,296,293,1050,995,1015,1040,0,10,,,101
2022-02-25,11:41:23,19:41:23,-08:00,+36.9388025,-121.7869835,145,3DDiff,502901.4,0.0,,0,0,-0.00,244.6,1.1,13,-190,168,-7,0.0,0,10.78,0.08,0.010,0.998,+0.632,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.5,-57,,,,040007FF N100 N100,17,,,1200,ALT,157,12,14,31.1,52,880,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,289,284,296,293,1050,995,1010,1040,0,10,,,101
2022-02-25,11:41:24,19:41:24,-08:00,+36.9388025,-121.7869835,145,3DDiff,502902.4,0.0,,0,0,-0.00,244.6,1.1,13,-189,168,6,0.0,0,10.85,-0.01,-0.025,0.972,+0.590,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.5,-59,,,,040007FF N100 N100,25,,,1200,ALT,157,12,14,30.9,52,880,12.3,14.1,16,15,1.1,-3,39,0.00,0.01,0.01,289,284,296,293,1055,995,1015,1040,0,10,,,101
2022-02-25,11:41:25,19:41:25,-08:00,+36.9388025,-121.7869835,145,3DDiff,502903.4,0.0,,0,0,-0.00,244.6,1.1,13,-188,169,20,0.4,1,10.90,0.02,-0.004,0.987,+0.579,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.4,-61,,,,040007FF N100 N100,38,,,1200,ALT,157,12,14,30.7,52,870,12.2,14.1,16,15,1.2,-3,39,0.00,0.01,0.01,289,284,297,293,1055,995,1015,1040,0,10,,,101
2022-02-25,11:41:26,19:41:26,-08:00,+36.9388025,-121.7869835,145,3DDiff,502904.4,0.0,,0,0,-0.00,244.5,1.1,13,-189,169,4,0.3,1,10.83,0.00,-0.006,0.988,+0.509,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.4,-63,,,,040007FF N100 N100,19,,,1200,ALT,157,12,14,31.2,52,870,12.2,14.1,17,16,3.3,-3,39,0.00,0.01,0.01,290,284,297,293,1055,995,1015,1040,0,13,,,101
2022-02-25,11:41:27,19:41:27,-08:00,+36.9388025,-121.7869835,145,3DDiff,502905.4,0.0,,0,0,-0.00,244.6,1.1,13,-189,169,2,0.3,1,10.80,0.08,-0.006,0.984,+0.454,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.4,-67,,,,040007FF N100 N100,25,,,1200,ALT,157,12,14,31.8,52,850,12.3,14.1,18,17,3.6,-3,39,0.00,0.01,0.01,290,284,297,293,1060,990,1015,1040,0,13,,,101
2022-02-25,11:41:28,19:41:28,-08:00,+36.9388025,-121.7869835,145,3DDiff,502906.4,0.0,,0,0,-0.00,244.7,1.1,13,-189,169,-4,0.3,1,10.81,0.08,0.003,0.943,+0.494,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.4,-70,,,,040007FF N100 N100,18,,,1200,ALT,157,12,14,32.1,52,960,13.2,14.1,19,18,3.8,-3,39,0.00,0.01,0.01,290,284,297,294,1055,990,1025,1045,0,14,,,101
2022-02-25,11:41:29,19:41:29,-08:00,+36.9388025,-121.7869835,145,3DDiff,502907.4,0.0,,0,0,-0.00,244.6,1.1,13,-188,169,33,0.4,2,10.80,0.12,0.024,1.001,+0.484,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.4,-72,,,,040007FF N100 N100,32,,,1200,ALT,157,12,14,32.3,54,1180,14.3,14.1,19,19,4.3,-3,39,0.00,0.01,0.01,290,284,297,294,1070,1010,1035,1055,0,17,,,101
2022-02-25,11:41:30,19:41:30,-08:00,+36.9388025,-121.7869835,145,3DDiff,502908.4,0.0,,0,0,-0.00,244.6,1.1,13,-187,170,39,1.7,3,10.68,0.14,0.025,0.964,+0.576,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.3,-74,,,,040007FF N100 N100,28,,,1200,ALT,157,12,14,32.1,57,1290,15.1,14.1,19,19,4.6,-3,39,0.00,0.01,0.01,290,285,297,294,1090,1030,970,1075,0,21,,,101
2022-02-25,11:41:31,19:41:31,-08:00,+36.9388025,-121.7869835,145,3DDiff,502909.4,0.0,,0,0,-0.00,244.2,1.1,13,-188,170,-13,3.0,4,10.55,0.12,-0.068,0.951,+0.643,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.3,-77,,,,040007FF N100 N100,15,,,1200,ALT,157,12,14,32.0,59,1450,15.7,14.1,20,19,5.0,-3,39,0.00,0.01,0.01,291,285,298,294,1115,1060,1035,1100,0,25,,,101
2022-02-25,11:41:32,19:41:32,-08:00,+36.9388025,-121.7869835,145,3DDiff,502910.4,0.0,,0,0,-0.00,244.2,1.1,13,-187,170,29,4.5,5,10.53,0.15,0.001,1.007,+0.697,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.3,-79,,,,040007FF N100 N100,29,,,1200,ALT,157,12,14,32.2,62,1540,15.6,14.1,20,19,5.2,-3,39,0.00,0.01,0.01,291,286,298,295,1150,1095,1095,1140,0,28,,,101
2022-02-25,11:41:33,19:41:33,-08:00,+36.9388025,-121.7869835,145,3DDiff,502911.4,0.0,,0,0,-0.00,244.1,1.1,13,-186,171,38,5.7,6,10.51,0.16,-0.048,0.977,+0.738,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.3,-82,,,,040007FF N100 N100,34,,,1200,ALT,157,12,14,32.3,65,1580,15.3,14.1,20,19,5.4,-3,39,0.00,0.01,0.01,292,286,298,296,1190,1115,1135,1160,0,29,,,101
2022-02-25,11:41:34,19:41:34,-08:00,+36.9388025,-121.7869835,145,3DDiff,502912.4,0.0,,0,0,-0.00,244.1,1.1,13,-183,172,73,7.8,7,10.60,0.10,-0.031,0.975,+0.760,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.2,-83,,,,020007FF N100 N100,21,,,1200,ALT,157,12,14,32.2,66,1640,15.3,14.1,20,19,5.7,-3,39,0.00,0.01,0.01,293,287,299,296,1220,1130,1160,1165,0,30,,,101
2022-02-25,11:41:35,19:41:35,-08:00,+36.9388025,-121.7869835,145,3DDiff,502913.4,0.0,,0,0,-0.00,244.0,1.1,13,-184,173,50,8.6,8,10.59,0.17,-0.013,0.957,+0.788,,20,4600,,,30.31,122.800,GPS1,,17CL,25.0,291,292,-0.219,-0.22,6076,TERM,,,,,,,,,,,,,,,,,-13.0,16.2,-85,,,,020007FF N100 N100,34,,,1200,ALT,157,12,14,32.3,68,1680,15.5,14.1,20,19,6.0,-3,39,0.00,0.01,0.01,294,288,300,297,1240,1155,1200,1205,0,31,,,101
